Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
0001.jpg,Brokoli,329.57106311274504,448.1378700499807,225.89715073529422,489.47034217608604,0.3382728231013231,0.3283573622726948,0.3589764480338954,0.3207999812330724,10.785125612745095,12.37014994232987,8.627083333333335,13.127581699346404,7.2703635808289775,7.385371680795855,7.122056273144037,7.419506274252665,0.06235288591395884,0.059866657975128884,0.06229359827331286,0.06030672874316665,0.24970559848341176,0.24467663961876068,0.2495868551693235,0.24557428355421634,0.9648801465818152,0.952185632889741,0.9759197158451692,0.9477756373774409
0002.jpg,Brokoli,79.5094362745098,136.34029988465971,70.2604473039216,115.82274509803922,0.693670771160175,0.6831025843312761,0.7090157378572567,0.6935850973521472,3.666421568627451,4.905374855824682,3.27515318627451,4.170611303344868,3.4672073216634565,3.5688850970195527,3.4237166561355794,3.5144947765490144,0.42527071321070165,0.42180117516094484,0.4252214900350076,0.4220311677953102,0.6521278350221693,0.6494622199642908,0.6520900934955288,0.6496392597398268,0.9793977949386373,0.9647489704206196,0.9817943603818187,0.9700538210868688
0003.jpg,Brokoli,94.46727941176466,133.5775778546713,87.33033088235292,163.02846597462514,0.7043434605970694,0.6970892968369019,0.7103283951150949,0.6943014995113764,3.882689950980391,4.628619761630142,3.5943014705882352,4.965628604382928,3.3513599381515324,3.414119989138437,3.3262977106108518,3.43289586324446,0.44470206102652066,0.44162562974847297,0.44399278722144875,0.43984872526329966,0.6668598511130511,0.6645491928732387,0.6663278376455908,0.6632109206453853,0.9766033716902063,0.9669925499023198,0.9783709734783445,0.9597151405079873
0004.jpg,Brokoli,125.06706495098041,229.45647058823525,152.84609375000002,214.84079969242597,0.6538207827023934,0.643260505993955,0.654949095673608,0.6441323428613546,5.091881127450981,6.976409073433294,5.58184742647059,6.694179161860823,3.8152651872443317,3.9284599559122335,3.845350293333616,3.9153598368026366,0.3833618597010842,0.37947460824888984,0.38279098364079495,0.3796652569524541,0.619162224058513,0.6160151039129559,0.6187010454498966,0.6161698280120945,0.9568842956769728,0.9210582881277831,0.9473059867627505,0.9260866321867601
0005.jpg,Brokoli,120.19908088235293,164.72278354479047,89.26092218137255,194.5774548250673,0.5848021131082117,0.5738717725709352,0.6197903707354022,0.5763266229523913,5.041605392156862,5.958923490965015,4.004641544117646,6.1327028066128415,4.775880683569816,4.864018132947041,4.647857761073964,4.861462446796423,0.26464790094911667,0.2621277240395371,0.2663816302577058,0.2631541803414266,0.5144394045454884,0.511984105260639,0.5161217203893921,0.5129855556849789,0.9813593214157308,0.9744957989180648,0.986161954526843,0.9698733688984789
0006.jpg,Brokoli,155.4680606617647,314.72035371011145,193.88854166666667,260.5263360246058,0.5478460129738381,0.5317500969997212,0.5504179043614443,0.5344535357807068,6.24796262254902,8.913879277201076,6.89234068627451,8.172379853902344,4.899271027545382,5.067441761250791,4.943401187448518,5.034032027862502,0.24225763305523265,0.23793285917151596,0.24122996129699967,0.23889711811962416,0.49219674222330306,0.4877836192119575,0.49115166832354307,0.48877102831451064,0.9633690384716865,0.9259065488129706,0.9543295299591077,0.938665246357231
0007.jpg,Brokoli,261.0116115196078,389.03144944252216,193.49503676470587,365.30663590926565,0.5380537359957025,0.5301568225436182,0.542423601304507,0.524165747040128,7.824571078431372,9.671787773933103,6.967769607843136,9.44295271049596,5.1620761276311375,5.262838793057652,5.110378944140004,5.258940791202395,0.23600059031156884,0.23258188142525257,0.23727214785366507,0.23306939545476915,0.48579891962783206,0.48226743765804114,0.48710588977517516,0.4827726125773594,0.9710736893261078,0.9569201579349945,0.9785561358181507,0.9595473522697946
0008.jpg,Brokoli,186.06544117647056,310.96845828527483,175.37071078431376,289.98935793925415,0.5294903580275204,0.5165886135081347,0.5334497898981349,0.5140497901795166,6.642310049019607,8.685213379469435,6.684037990196079,8.532502883506341,5.17696610481742,5.315203895044286,5.180008184801012,5.3113027526878245,0.21843906506718422,0.21480363631472285,0.2187682319356588,0.21523075302566763,0.46737465171656906,0.46346913199772305,0.467726663699707,0.46392968543268237,0.9748979273954349,0.9580625401032392,0.9763407525492772,0.9608917986855492
0009.jpg,Brokoli,195.88697916666672,339.37291810841987,206.22205882352944,347.9739484813534,0.556986911461379,0.5387231306566367,0.5526362231147198,0.5376346813514175,6.624509803921571,8.943575547866207,6.8386335784313745,8.844967320261441,5.046607231177782,5.202416773927075,5.063221907950035,5.188489895110224,0.25103005708066,0.24684074149459864,0.25055314629777314,0.24659768376431102,0.5010289982432753,0.49683069701317634,0.5005528406649723,0.49658602856334066,0.9788915302818272,0.9634640590264836,0.9777778385147691,0.9625380961070839
0010.jpg,Brokoli,110.33330269607846,173.78931180315266,93.48446691176471,164.70788158400617,0.6706766615921286,0.6617621655752575,0.6863983883521276,0.6646143226400614,4.380484068627452,5.428250672818148,3.868596813725491,5.314325259515572,3.6999647001245255,3.7790303277739494,3.656455937973173,3.7782406857526323,0.3951849574082084,0.3914976872970957,0.39504255753120804,0.39140201132235386,0.6286373814912762,0.6256977603420806,0.628524110540883,0.6256213002466858,0.9694306420370781,0.9519484173796141,0.9740988435661118,0.9544593721095624
0011.jpg,Brokoli,46.93992034313726,51.62803537101116,30.39836090686275,86.29144175317185,0.7670393946759267,0.751623942090509,0.7782014638540472,0.746275171993053,2.1706495098039214,2.3262591311034218,1.7420189950980391,2.8594694348327567,3.1734083621255946,3.227878589759369,3.1180147969227976,3.266239610540551,0.4052160421603921,0.4021550841726653,0.40464969211154506,0.3994987876339521,0.6365658191894944,0.634156987009262,0.6361208156565425,0.632059164662575,0.9843303664971834,0.9828185172513113,0.9898509244017653,0.971282755441163
0012.jpg,Brokoli,147.21893382352943,223.6909803921569,147.06335784313725,260.48544405997694,0.6790125025241741,0.6736331694097312,0.6787846594516277,0.6713742195012722,5.510447303921569,6.689119569396386,5.450337009803921,7.4165321030372935,3.5702591007711493,3.6368667828140104,3.5820994673334248,3.6586080529459837,0.4290133249296771,0.42567336166360753,0.42693131120880484,0.42577140386516227,0.6549910876719447,0.652436480941714,0.6533998096179742,0.652511612053887,0.9780342638944065,0.9666946994587556,0.978075706713799,0.9612163799102322
0013.jpg,Brokoli,199.23642769607844,362.0660668973471,183.95474877450982,253.4912418300654,0.6649053885629145,0.6547171280461992,0.6704027107435786,0.6594813643986157,6.317248774509804,8.603429450211458,6.034497549019609,7.082998846597463,3.8875857661689492,3.986945841047943,3.8631608985661217,3.9428908772269673,0.39778982488800135,0.3941059089892524,0.39918453440946694,0.39436036989883955,0.6307058148519017,0.627778550915251,0.631810520970858,0.6279811859433685,0.965923649103839,0.9382170851418243,0.9685374547231175,0.9567442816569703
